0.000, -2.72, -1.89, -2.12, 0.16, 0.01, 356.44, 0.00, 0.00, 0.74
0.027, -2.40, 1.11, -3.51, -0.04, 0.02, 358.18, -0.03, 0.02, 288.70
0.054, -1.69, -0.52, -2.34, -0.15, 0.00, 358.88, -0.13, 0.01, 345.16
0.082, 0.62, -2.27, 5.63, -0.30, -0.04, 359.54, -0.27, -0.03, 356.74
0.109, 0.11, -1.65, 3.31, -0.34, -0.04, 226.51, -0.33, -0.04, 252.00
0.136, -2.08, 0.53, -5.06, -0.06, -0.01, 256.67, -0.11, -0.01, 255.76
0.163, -2.47, 0.76, -3.07, -0.39, 0.02, 282.99, -0.33, 0.01, 277.66
0.190, -1.24, 0.66, -1.42, -0.31, 0.03, 304.16, -0.31, 0.03, 299.01
0.217, -1.52, -0.05, -1.58, -0.43, 0.03, 320.49, -0.41, 0.03, 316.29
0.244, -0.36, 0.03, 0.28, -0.64, 0.02, 332.89, -0.60, 0.02, 329.63
0.271, -0.28, -1.31, 1.11, -0.66, -0.01, 342.25, -0.64, -0.00, 339.78
0.298, 1.13, -1.16, 8.88, -0.67, -0.03, 249.12, -0.66, -0.02, 266.75
0.325, -2.08, 0.73, -3.66, -0.49, -0.00, 271.60, -0.52, -0.00, 270.65
0.352, -2.18, 0.56, -4.03, -0.56, 0.02, 289.49, -0.55, 0.01, 285.82
0.379, 0.18, -1.03, 2.50, -0.68, -0.00, 304.04, -0.66, -0.00, 300.46
0.406, -0.51, -3.31, 4.27, -0.49, -0.07, 234.62, -0.52, -0.06, 247.43
0.433, -0.63, -0.31, 0.08, -0.44, -0.05, 178.28, -0.45, -0.05, 191.87
0.460, -1.79, 0.27, -2.79, -0.31, -0.03, 206.03, -0.34, -0.03, 203.26
0.488, -0.80, 0.93, -0.87, -0.16, 0.01, 229.26, -0.19, -0.00, 224.31
0.515, -1.35, 0.25, -0.99, -0.10, 0.02, 249.03, -0.11, 0.01, 244.22
0.543, -0.09, 0.36, 0.26, 0.01, 0.03, 265.81, -0.01, 0.03, 261.60
0.570, -0.24, -1.10, 2.75, -0.03, 0.01, 280.17, -0.03, 0.01, 276.56
0.597, -0.16, -0.58, 0.29, -0.01, 0.00, 231.70, -0.01, 0.00, 240.44
0.624, -1.24, 0.08, -0.37, -0.05, 0.01, 248.77, -0.04, 0.01, 247.15
0.651, -2.38, 1.46, -2.83, -0.16, 0.05, 263.51, -0.14, 0.04, 260.31
0.678, -2.02, 0.73, -3.36, -0.13, 0.07, 276.31, -0.13, 0.06, 273.18
0.705, 0.29, -0.20, -1.95, -0.20, 0.06, 287.52, -0.19, 0.06, 284.71
0.732, 1.04, -1.52, 10.52, -0.14, 0.02, 246.09, -0.15, 0.03, 253.65
0.759, -2.76, 2.08, -9.44, -0.15, 0.07, 259.35, -0.15, 0.07, 258.23
0.786, -2.05, 1.36, -2.03, -0.31, 0.10, 271.25, -0.28, 0.09, 268.72
0.814, 0.94, -4.25, 8.59, -0.38, -0.01, 282.10, -0.36, 0.01, 279.50
0.841, 1.35, -2.98, 8.54, -0.18, -0.07, 245.35, -0.22, -0.06, 251.99
0.868, -1.63, 0.19, -2.69, -0.17, -0.05, 212.33, -0.18, -0.05, 220.04
0.895, -2.31, 0.68, -4.88, -0.22, -0.02, 182.78, -0.22, -0.03, 190.02
0.923, -0.59, -0.69, 3.40, -0.30, -0.03, 156.58, -0.28, -0.03, 163.08
0.950, -0.19, -0.75, 2.58, -0.24, -0.04, 133.09, -0.25, -0.04, 138.91
