0.000, -0.82, -0.33, -0.47, -16258.48, -34.65, 16106127.04, -44.12, -0.09, 43708.54
0.034, -0.89, -0.34, -0.87, -2.68, -0.19, 955.03, -9.46, -0.17, 7950.55
0.061, -1.00, -0.31, -0.60, -0.12, -0.15, 453.34, -1.91, -0.15, 1893.43
0.089, -0.88, -0.35, -0.09, -8.72, -0.03, 249.12, -7.41, -0.05, 565.16
0.116, -0.85, -0.44, -0.55, -0.08, -0.23, 163.13, -1.49, -0.19, 240.45
0.144, -0.85, -0.18, -0.74, -1.12, 0.03, 120.40, -1.19, -0.02, 143.61
0.171, -0.92, -0.38, -0.45, -5.86, -0.21, 95.38, -4.97, -0.17, 104.65
0.199, -0.84, -0.51, -0.41, -0.09, -0.18, 79.70, -1.02, -0.18, 84.49
0.227, -0.82, -0.31, -0.58, 1.52, -0.05, 68.42, 1.03, -0.07, 71.50
0.254, -0.70, -0.48, -0.62, 2.68, -0.18, 59.68, 2.36, -0.16, 61.95
0.282, -1.05, -0.44, -0.59, 1.29, -0.13, 52.16, 1.49, -0.14, 54.03
0.310, -1.00, -0.40, -0.29, -0.64, -0.01, 45.76, -0.23, -0.03, 47.35
0.338, -0.98, -0.19, -0.42, 1.62, 0.12, 39.44, 1.26, 0.09, 40.96
0.365, -0.69, -0.21, -0.68, 0.57, 0.14, 33.43, 0.70, 0.13, 34.88
0.393, -0.95, -0.39, -0.49, 1.58, -0.01, 28.32, 1.41, 0.01, 29.58
0.420, -0.95, -0.46, -0.52, -4.32, -0.03, 23.53, -3.22, -0.02, 24.69
0.448, -0.74, -0.50, -0.42, -0.72, -0.02, 19.37, -1.20, -0.02, 20.40
0.475, -0.84, -0.34, -0.55, -2.95, 0.05, 15.49, -2.62, 0.03, 16.44
0.503, -0.90, -0.39, -0.59, 2.70, 0.10, 12.32, 1.68, 0.09, 13.11
0.531, -0.70, -0.46, -0.46, -3.58, 0.00, 9.69, -2.57, 0.02, 10.34
0.558, -0.82, -0.37, -0.38, 0.34, 0.07, 7.34, -0.22, 0.06, 7.92
0.586, -0.85, -0.21, 1.19, 0.08, 0.21, 7.16, 0.02, 0.18, 7.30
0.613, -0.96, -0.33, -0.58, 0.66, 0.07, 3.69, 0.54, 0.09, 4.38
0.641, -0.61, -0.27, -0.18, 0.82, 0.06, 2.78, 0.77, 0.06, 3.09
0.668, -0.76, -0.45, -0.47, 1.35, -0.02, 1.38, 1.23, -0.01, 1.71
0.696, -0.86, -0.34, -0.68, -0.27, 0.08, 0.28, 0.02, 0.06, 0.56
0.724, -0.90, -0.26, -0.29, -0.32, 0.14, -0.03, -0.26, 0.13, 0.08
0.751, -0.83, -0.42, -0.16, 1.25, -0.03, -0.44, 0.96, -0.00, -0.34
0.779, -0.98, -0.24, -0.71, 0.64, 0.16, -1.48, 0.70, 0.13, -1.26
0.806, -0.89, -0.15, -0.87, -1.83, 0.21, -2.02, -1.35, 0.20, -1.87
0.834, -0.92, -0.49, -0.07, 0.48, -0.11, -1.53, 0.13, -0.05, -1.60
0.862, -0.93, -0.43, -0.35, -1.59, -0.02, -1.99, -1.26, -0.02, -1.92
0.889, -0.87, -0.29, -0.77, -0.96, 0.10, -2.70, -1.02, 0.07, -2.55
0.917, -0.72, -0.41, -0.37, -0.33, -0.05, -2.32, -0.46, -0.03, -2.37
0.944, -0.79, -0.37, -0.27, -2.37, 0.02, -2.37, -2.00, 0.01, -2.37
0.972, -1.03, -0.34, -0.64, -1.07, 0.05, -2.77, -1.25, 0.04, -2.70
0.999, -0.71, -0.24, -0.65, 2.59, 0.07, -2.84, 1.85, 0.06, -2.81
1.027, -0.89, -0.40, -0.39, -1.84, -0.07, -2.57, -1.13, -0.04, -2.62
1.055, -0.81, -0.25, -0.65, 0.37, 0.10, -2.81, 0.08, 0.07, -2.78
1.082, -0.84, -0.41, -0.67, 2.73, -0.05, -2.87, 2.22, -0.03, -2.85
1.110, -0.89, -0.35, -0.45, 1.80, -0.03, -2.67, 1.88, -0.03, -2.71
1.138, -0.78, -0.32, -0.32, -0.15, 0.04, -2.49, 0.24, 0.03, -2.53
1.165, -0.87, -0.22, -0.76, 0.80, 0.15, -2.95, 0.69, 0.13, -2.87
1.193, -1.04, -0.36, -0.61, -1.23, 0.03, -2.72, -0.86, 0.05, -2.75
1.220, -0.85, -0.44, -0.40, -2.11, -0.13, -2.44, -1.87, -0.09, -2.50
1.248, -0.90, -0.37, -0.44, 0.37, -0.01, -2.53, -0.06, -0.02, -2.53
1.276, -0.92, -0.41, -0.78, 1.88, -0.00, -2.74, 1.51, -0.01, -2.70
1.303, -0.81, -0.20, -0.24, 0.76, 0.15, -2.21, 0.90, 0.12, -2.30
1.331, -0.76, -0.33, -0.06, 1.51, 0.02, -1.98, 1.39, 0.04, -2.04
1.358, -0.99, -0.39, -0.48, 0.45, -0.02, -2.36, 0.63, -0.01, -2.30
1.386, -1.01, -0.23, -0.69, 0.47, 0.11, -2.55, 0.50, 0.08, -2.50
1.414, -1.06, -0.32, -0.93, -0.55, 0.02, -2.75, -0.35, 0.04, -2.70
1.441, -0.81, -0.24, -0.54, 0.91, 0.05, -2.30, 0.67, 0.05, -2.38
1.469, -0.76, -0.53, -0.18, -0.32, -0.17, -1.91, -0.13, -0.13, -2.00
1.496, -1.05, -0.18, -0.61, -0.20, 0.16, -2.29, -0.18, 0.10, -2.24
1.524, -0.79, -0.18, -0.74, 0.04, 0.16, -2.40, -0.00, 0.15, -2.37
1.551, -0.99, -0.50, -0.35, -0.49, -0.16, -1.92, -0.39, -0.10, -2.01
1.579, -0.52, -0.50, -0.22, -1.41, -0.15, -1.76, -1.22, -0.14, -1.81
1.606, -1.18, -0.41, -0.93, -0.27, -0.07, -2.47, -0.46, -0.08, -2.34
1.634, -1.02, -0.14, -1.31, 1.21, 0.23, -2.82, 0.89, 0.17, -2.73
1.662, -0.87, -0.49, -0.28, -0.31, -0.15, -1.70, -0.08, -0.09, -1.90
1.689, -0.89, -0.44, -0.11, -0.16, -0.08, -1.50, -0.15, -0.08, -1.58
1.717, -1.02, -0.16, -0.91, -1.19, 0.19, -2.29, -0.99, 0.14, -2.15
1.744, -0.94, -0.20, -0.79, 1.13, 0.12, -2.13, 0.73, 0.13, -2.13
1.772, -0.61, -0.49, 0.10, 1.50, -0.15, -1.20, 1.35, -0.10, -1.38
1.799, -0.91, -0.45, -0.33, 0.53, -0.07, -1.62, 0.69, -0.08, -1.57
1.828, -1.07, -0.03, -1.40, -0.39, 0.32, -2.55, -0.18, 0.24, -2.36
1.855, -1.04, -0.18, -0.90, -0.07, 0.14, -2.13, -0.09, 0.16, -2.17
1.883, -0.90, -0.47, 0.31, 0.32, -0.15, -0.88, 0.24, -0.09, -1.13
1.910, -0.73, -0.48, -0.07, 0.40, -0.14, -1.24, 0.37, -0.13, -1.22
1.938, -0.87, -0.19, -1.21, 0.91, 0.14, -2.35, 0.81, 0.09, -2.13
1.966, -0.76, -0.37, -0.57, 1.12, -0.04, -1.67, 1.06, -0.02, -1.76
1.993, -0.76, -0.48, 0.98, -0.49, -0.14, -0.14, -0.19, -0.12, -0.45
2.021, -1.08, -0.37, -0.82, 0.05, -0.03, -1.88, 0.00, -0.05, -1.60
2.048, -1.00, 0.05, -1.93, 0.46, 0.37, -2.97, 0.37, 0.29, -2.71
2.076, -0.87, -0.42, -0.25, -0.56, -0.12, -1.27, -0.38, -0.04, -1.55
2.103, -0.69, -0.49, 0.78, -0.41, -0.14, -0.21, -0.41, -0.12, -0.47
2.131, -1.01, -0.06, -1.12, -0.49, 0.25, -2.08, -0.48, 0.18, -1.77
2.159, -0.96, -0.02, -1.38, -0.39, 0.30, -2.32, -0.41, 0.28, -2.21
2.186, -0.65, -0.58, 0.43, -0.04, -0.29, -0.50, -0.11, -0.18, -0.83
2.214, -0.70, -0.44, 0.24, 0.42, -0.11, -0.65, 0.31, -0.13, -0.69
2.241, -1.14, 0.02, -1.90, -1.00, 0.34, -2.79, -0.75, 0.25, -2.38
2.269, -1.06, -0.08, -1.15, 0.87, 0.21, -2.01, 0.56, 0.22, -2.08
2.297, -0.50, -0.55, 0.40, 0.55, -0.23, -0.45, 0.55, -0.14, -0.77
2.324, -0.73, -0.63, 0.34, 0.08, -0.30, -0.52, 0.17, -0.27, -0.57
2.352, -1.05, -0.05, -1.61, 0.09, 0.25, -2.42, 0.11, 0.15, -2.07
2.379, -1.00, -0.35, -1.06, -1.14, -0.03, -1.84, -0.90, 0.01, -1.88
2.407, -0.78, -0.63, 0.76, -0.06, -0.30, -0.02, -0.22, -0.24, -0.38
2.435, -0.42, -0.37, 0.11, 0.22, -0.03, -0.64, 0.13, -0.07, -0.59
2.462, -0.98, 0.95, -2.22, 0.28, 1.22, -2.99, 0.25, 0.97, -2.53
2.490, -1.15, 0.03, -2.03, -1.66, 0.29, -2.77, -1.29, 0.42, -2.73
2.517, -0.28, -1.21, 2.45, -0.14, -0.91, 1.72, -0.36, -0.66, 0.86
2.545, 0.10, -0.06, 1.82, 1.31, 0.23, 1.10, 0.99, 0.06, 1.06
2.572, -3.88, 0.51, -6.39, -3.36, 0.76, -7.09, -2.53, 0.62, -5.52
2.600, -0.97, 1.94, -0.16, -0.70, 2.08, -0.85, -1.05, 1.80, -1.75
2.628, 0.19, -3.91, 5.97, 1.04, -3.59, 5.30, 0.64, -2.55, 3.94
2.655, -1.33, -0.14, -2.45, -0.22, 0.18, -3.12, -0.06, -0.35, -1.76
2.683, -1.86, 1.25, -6.93, 0.21, 1.51, -7.57, 0.16, 1.15, -6.45
2.710, -0.34, -1.13, 2.89, 0.35, -0.88, 2.25, 0.32, -0.49, 0.58
2.738, -0.12, -1.51, 4.14, 0.63, -1.17, 3.52, 0.57, -1.04, 2.95
2.765, -1.72, 0.92, -5.55, -1.24, 1.20, -6.16, -0.89, 0.77, -4.41
2.793, -1.28, 0.23, -3.06, -0.23, 0.47, -3.66, -0.36, 0.53, -3.80
2.821, 0.27, -1.73, 5.15, 1.25, -1.43, 4.56, 0.94, -1.05, 2.95
2.848, -0.97, -0.34, -0.68, -0.11, -0.02, -1.26, 0.09, -0.22, -0.45
2.876, -1.72, 0.91, -5.52, -0.56, 1.17, -6.09, -0.44, 0.90, -5.01
2.903, -0.48, -0.65, 1.50, 0.53, -0.37, 0.94, 0.35, -0.13, -0.21
2.931, -1.37, -1.34, 3.49, -1.33, -1.02, 2.94, -1.01, -0.85, 2.33
2.959, -1.21, 0.84, -3.59, -0.69, 1.13, -4.13, -0.75, 0.75, -2.89
2.986, -1.85, -0.27, -4.14, -0.36, -0.01, -4.69, -0.44, 0.14, -4.34
3.014, 0.18, -0.69, 3.15, 0.46, -0.40, 2.63, 0.29, -0.29, 1.29
3.041, -0.65, -1.18, 1.83, 0.82, -0.85, 1.31, 0.72, -0.75, 1.30
3.069, -1.44, 0.22, -3.94, -2.42, 0.55, -4.45, -1.82, 0.30, -3.34
3.096, 250.13, 129.79, -245.63, 186.14, 123.95, -246.13, 149.95, 100.15, -199.39
3.124, -147.65, 63.98, -153.04, -81.14, 56.53, -153.54, -36.61, 64.94, -162.37
3.151, -127.53, -250.14, -250.89, -106.34, -247.16, -251.37, -92.94, -187.20, -234.27
3.179, 250.13, 250.13, -98.08, 218.71, 242.78, -98.56, 158.68, 159.96, -124.70
3.207, 178.15, 122.99, 13.03, 159.00, 111.62, 12.57, 158.94, 120.89, -13.75
3.234, 250.13, 250.13, -250.89, 230.28, 229.50, -251.35, 216.56, 208.61, -205.66
3.262, 250.13, 250.13, -69.39, 180.98, 221.28, -69.83, 187.81, 218.85, -95.91
3.289, 173.60, 223.05, -10.91, 165.78, 186.13, -11.36, 170.02, 192.43, -27.63
3.317, 236.98, 250.13, -7.69, 216.26, 204.97, -8.14, 207.32, 202.55, -11.91
3.344, 199.18, 250.13, 6.07, 211.83, 197.58, 5.63, 210.97, 198.53, 2.26
3.372, 205.22, 250.13, -23.46, 189.18, 190.23, -23.89, 193.37, 191.83, -18.86
3.400, 153.50, 250.13, -39.35, 178.44, 183.23, -39.77, 181.31, 184.88, -35.75
3.427, 139.96, 213.66, 35.96, 193.51, 141.14, 35.54, 191.16, 149.56, 21.81
